20,James Michael McAdoo\mcadoja01,PF,6-9,230,January 4 1993,us,2,University of North Carolina
21,Ian Clark\clarkia01,SG,6-3,175,March 7 1991,us,3,Belmont University
1,JaVale McGee\mcgeeja01,C,7-0,270,January 19 1988,us,8,University of Nevada Reno

5,Jose Calderon\caldejo01,PG,6-3,200,September 28 1981,es,11,
0,Nick Young\youngni01,SG,6-7,210,June 1 1985,us,9,University of Southern California
30,Julius Randle\randlju01,PF,6-9,250,November 29 1994,us,2,University of Kentucky
1,D'Angelo Russell\russeda01,PG,6-5,195,February 23 1996,us,1,Ohio State University
7,Larry Nance Jr.\nancela02,PF,6-9,230,January 1 1993,us,1,University of Wyoming
23,Lou Williams\willilo02,SG,6-1,175,October 27 1986,us,11,
9,Luol Deng\denglu01,SF,6-9,220,April 16 1985,ss,12,Duke University
20,Timofey Mozgov\mozgoti01,C,7-1,275,July 16 1986,ru,6,
40,Ivica Zubac\zubaciv01,C,7-1,265,March 18 1997,ba,R,
6,Jordan Clarkson\clarkjo01,SG,6-5,194,June 7 1992,us,2,University of Missouri
4,Marcelo Huertas\huertma01,PG,6-3,200,May 25 1983,br,1,
28,Tarik Black\blackta01,C,6-9,250,November 22 1991,us,2,University of Kansas
14,Brandon Ingram\ingrabr01,SF,6-9,190,September 2 1997,us,R,Duke University
15,Thomas Robinson\robinth01,PF,6-10,237,March 17 1991,us,4,University of Kansas
37,Metta World Peace\artesro01,SF,6-6,260,November 13 1979,us,16,St. John's University

15,DeMarcus Cousins\couside01,C,6-11,270,August 13 1990,us,6,University of Kentucky
23,Ben McLemore\mclembe01,SG,6-5,195,February 11 1993,us,3,University of Kansas
8,Rudy Gay\gayru01,SF,6-8,230,August 17 1986,us,10,University of Connecticut
7,Darren Collison\collida01,PG,6-0,175,August 23 1987,us,7,University of California Los Angeles
00,Willie Cauley-Stein\caulewi01,C,7-0,240,August 18 1993,us,1,University of Kentucky
18,Omri Casspi\casspom01,SF,6-9,225,June 22 1988,il,7,
41,Kosta Koufos\koufoko01,C,7-0,265,February 24 1989,us,8,Ohio State University
40,Arron Afflalo\afflaar01,SG,6-5,210,October 15 1985,us,9,University of California Los Angeles
17,Garrett Temple\templga01,SG,6-6,195,May 8 1986,us,6,Louisiana State University
43,Anthony Tolliver\tollian01,PF,6-8,240,June 1 1985,us,8,Creighton University
22,Matt Barnes\barnema02,SF,6-7,226,March 9 1980,us,13,University of California Los Angeles
13,Georgios Papagiannis\papagge01,C,7-1,240,July 3 1997,gr,R,
5,Malachi Richardson\richama01,SG,6-6,205,January 5 1996,us,R,Syracuse University
3,Skal Labissiere\labissk01,PF,6-11,225,March 18 1996,ht,R,University of Kentucky
10,Ty Lawson\lawsoty01,PG,5-11,195,November 3 1987,us,7,University of North Carolina

2,Eric Bledsoe\bledser01,PG,6-1,190,December 9 1989,us,6,University of Kentucky
17,P.J. Tucker\tuckepj01,SF,6-6,245,May 5 1985,us,5,University of Texas at Austin
21,Alex Len\lenal01,C,7-1,260,June 16 1993,ua,3,University of Maryland
12,T.J. Warren\warretj01,SF,6-8,230,September 5 1993,us,2,North Carolina State University
1,Devin Booker\bookede01,SG,6-6,206,October 30 1996,us,1,University of Kentucky
4,Tyson Chandler\chandty01,C,7-1,240,October 2 1982,us,15,
11,Brandon Knight\knighbr03,SG,6-3,189,December 2 1991,us,5,University of Kentucky
23,John Jenkins\jenkijo01,SG,6-4,215,March 6 1991,us,4,Vanderbilt University
15,Alan Williams\willial03,PF,6-8,260,January 28 1993,us,1,University of California Santa Barbara
3,Jared Dudley\dudleja01,PF,6-7,225,July 10 1985,us,9,Boston College
35,Dragan Bender\bendedr01,PF,7-1,225,November 17 1997,ba,R,
19,Leandro Barbosa\barbole01,SG,6-3,194,November 28 1982,br,13,
0,Marquese Chriss\chrisma01,PF,6-10,233,July 2 1997,us,R,University of Washington
8,Tyler Ulis\ulisty01,PG,5-10,150,January 5 1996,us,R,University of Kentucky
10,Derrick Jones\jonesde02,SF,6-7,190,February 15 1997,us,R,University of Nevada Las Vegas

9,Tony Parker\parketo01,PG,6-2,185,May 17 1982,be,15,
8,Patty Mills\millspa02,PG,6-0,185,August 11 1988,au,7,Saint Mary's College of California
1,Kyle Anderson\anderky01,SG,6-9,230,September 20 1993,us,2,University of California Los Angeles
2,Kawhi Leonard\leonaka01,SF,6-7,230,June 29 1991,us,5,San Diego State University
14,Danny Green\greenda02,SG,6-6,215,June 22 1987,us,7,University of North Carolina
12,LaMarcus Aldridge\aldrila01,PF,6-11,260,July 19 1985,us,10,University of Texas at Austin
17,Jonathon Simmons\simmojo02,SG,6-6,195,September 14 1989,us,1,University of Houston
16,Pau Gasol\gasolpa01,C,7-0,250,July 6 1980,es,15,
20,Manu Ginobili\ginobma01,SG,6-6,205,July 28 1977,ar,14,
3,Dewayne Dedmon\dedmode01,C,7-0,245,August 12 1989,us,3,University of Southern California
5,Dejounte Murray\murrade01,PG,6-5,170,September 19 1996,us,R,University of Washington
11,Bryn Forbes\forbebr01,SG,6-3,190,July 23 1993,us,R,Michigan State University
42,Davis Bertans\bertada01,PF,6-10,210,November 12 1992,lv,R,
10,David Lee\leeda02,PF,6-9,245,April 29 1983,us,11,University of Florida
27,Nicolas Laprovittola\laproni01,PG,6-4,180,January 31 1990,ar,R,

13,James Harden\hardeja01,PG,6-5,220,August 26 1989,us,7,Arizona State University
1,Trevor Ariza\arizatr01,SF,6-8,215,June 30 1985,us,12,University of California Los Angeles
6,Tyler Ennis\ennisty01,PG,6-3,194,August 24 1994,ca,2,Syracuse University
15,Clint Capela\capelca01,C,6-10,240,May 18 1994,ch,2,
7,Sam Dekker\dekkesa01,SF,6-9,230,May 6 1994,us,1,University of Wisconsin
2,Patrick Beverley\beverpa01,SG,6-1,185,July 12 1988,us,4,University of Arkansas
33,Corey Brewer\breweco01,SF,6-9,186,March 5 1986,us,9,University of Florida
32,K.J. McDaniels\mcdankj01,SF,6-6,205,February 9 1993,us,2,Clemson University
5,Montrezl Harrell\harremo01,PF,6-8,240,January 26 1994,us,1,University of Louisville
3,Ryan Anderson\anderry01,PF,6-10,240,May 6 1988,us,8,University of California
10,Eric Gordon\gordoer01,SG,6-4,215,December 25 1988,us,8,Indiana University
42,Nene\hilarne01,C,6-11,250,September 13 1982,br,14,
21,Chinanu Onuaku\onuakch01,F-C,6-10,245,November 1 1996,us,R,University of Louisville
8,Bobby Brown\brownbo02,PG,6-2,175,September 24 1984,us,2,California State University Fullerton
30,Kyle Wiltjer\wiltjky01,PF,6-10,240,October 20 1992,us,R,Gonzaga University


15,Vince Carter\cartevi01,SG,6-6,220,January 26 1977,us,18,University of North Carolina
50,Zach Randolph\randoza01,PF,6-9,260,July 16 1981,us,15,Michigan State University
33,Marc Gasol\gasolma01,C,7-1,255,January 29 1985,es,8,
9,Tony Allen\allento01,SG,6-4,213,January 11 1982,us,12,Oklahoma State University
0,JaMychal Green\greenja01,PF,6-9,227,June 21 1990,us,2,University of Alabama
1,Jarell Martin\martija01,PF,6-10,239,May 24 1994,us,1,Louisiana State University
34,Brandan Wright\wrighbr03,PF,6-10,210,October 5 1987,us,8,University of North Carolina
25,Chandler Parsons\parsoch01,SF,6-10,230,October 25 1988,us,5,University of Florida
5,Andrew Harrison\harrian01,SG,6-6,213,October 28 1994,us,R,University of Kentucky
11,Mike Conley\conlemi01,PG,6-1,175,October 11 1987,us,9,Ohio State University
30,Troy Daniels\danietr01,SG,6-4,205,July 15 1991,us,3,Virginia Commonwealth University
8,James Ennis\ennisja01,SF,6-7,210,July 1 1990,us,2,California State University Long Beach
4,Wade Baldwin\baldwwa01,PG,6-4,202,March 29 1996,us,R,Vanderbilt University
23,Deyonta Davis\davisde01,C,6-11,237,December 2 1996,us,R,Michigan State University
10,Troy Williams\willitr02,SF,6-7,218,December 30 1994,us,R,Indiana University


20,Quincy Pondexter\pondequ01,G-F,6-7,220,March 10 1988,us,5,University of Washington
23,Anthony Davis\davisan02,PF,6-10,253,March 11 1993,us,4,University of Kentucky
11,Jrue Holiday\holidjr01,PG,6-4,205,June 12 1990,us,7,University of California Los Angeles
1,Tyreke Evans\evansty01,SG,6-6,220,September 19 1989,us,7,University of Memphis
42,Alexis Ajinca\ajincal01,C,7-2,248,May 6 1988,fr,6,
3,Omer Asik\asikom01,C,7-0,255,July 4 1986,tr,6,
33,Dante Cunningham\cunnida01,SF,6-8,230,April 22 1987,us,7,Villanova University
55,E'Twaun Moore\mooreet01,SG,6-4,191,February 28 1989,us,5,Purdue University
10,Langston Galloway\gallola01,PG,6-2,200,December 9 1991,us,2,Saint Joseph's University
24,Buddy Hield\hieldbu01,SG,6-4,214,December 17 1993,bs,R,University of Oklahoma
2,Tim Frazier\fraziti01,PG,6-1,170,November 1 1990,us,2,Pennsylvania State University
9,Terrence Jones\joneste01,PF,6-9,252,January 9 1992,us,4,University of Kentucky
13,Cheick Diallo\diallch01,PF,6-9,220,September 13 1996,ml,R,University of Kansas
44,Solomon Hill\hillso01,SF,6-7,225,March 18 1991,us,3,University of Arizona
21,Anthony Brown\brownan02,SF,6-7,210,October 10 1992,us,1,Stanford University


6,Andrew Bogut\bogutan01,C,7-0,260,November 28 1984,au,11,University of Utah
34,Devin Harris\harride01,PG,6-3,192,February 27 1983,us,12,University of Wisconsin
1,Justin Anderson\anderju01,SF,6-6,228,November 19 1993,us,1,University of Virginia
23,Wesley Matthews\matthwe02,SG,6-5,220,October 14 1986,us,7,Marquette University
5,J.J. Barea\bareajo01,PG,6-0,185,June 26 1984,pr,10,Northeastern University
50,Salah Mejri\mejrisa01,C,7-1,245,June 15 1986,tn,1,
40,Harrison Barnes\barneha02,SF,6-8,210,May 30 1992,us,4,University of North Carolina
8,Deron Williams\willide01,PG,6-3,200,June 26 1984,us,11,University of Illinois at Urbana-Champaign
7,Dwight Powell\poweldw01,C,6-11,240,July 20 1991,ca,2,Stanford University
20,A.J. Hammons\hammoaj01,C,7-0,260,August 27 1992,us,R,Purdue University
10,Dorian Finney-Smith\finnedo01,PF,6-8,220,May 4 1993,us,R,University of Florida
9,Nicolas Brussino\brussni01,SF,6-7,195,March 2 1993,ar,R,
41,Dirk Nowitzki\nowitdi01,PF,7-0,245,June 19 1978,de,18,
30,Seth Curry\curryse01,PG,6-2,185,August 23 1990,us,3,Duke University
3,Jonathan Gibson\gibsojo01,PG,6-2,185,November 8 1987,us,R,New Mexico State University


Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/DAL/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/NOP/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/MEM/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/HOU/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/SAS/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/PHO/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/SAC/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/LAL/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/GSW/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/LAC/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/MIN/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/DEN/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/POR/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/UTA/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/OKC/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/IND/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/DET/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/MIL/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/CHI/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/CLE/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/PHI/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/BRK/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/NYK/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/BOS/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/TOR/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/WAS/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/MIA/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/ORL/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/CHO/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.

Provided by <a href="http://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Basketball-Reference.com</a>: <a href="http://www.basketball-reference.com/teams/ATL/2017.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#roster">View Original Table</a><br>Generated 12/4/2016.
